id,company,region,industry,products,metric,summary,url,created_at
d70839eb-61e4-4c24-a53d-76701a33b577,Electrolux,global,,[],,Met Stripe kon Electrolux de innovatieve Levande-abonnementsdienst in minder dan 45 dagen in de markt zetten.,https://stripe.com/customers/electrolux,2026-07-31T23:32:11.387Z
d6da004b-7525-41e9-bd17-41e77e9bb1cd,Elevate Outdoor Collective,global,,[],,"Elevate werkte samen met Nova Module, een Stripe Specialized Partner, om een uniform betalingsraamwerk te bouwen dat Stripe gebruikt voor zowel externe als interne systemen binnen het NetSuite ERP-systeem van Elevate.",https://stripe.com/customers/elevate-outdoor-collective,2026-07-31T23:32:11.387Z
ff0a1386-804e-46c5-8f06-7417d63da4bf,Casestudy ember,global,,[],,Auto-entertainmentplatform ember boort nieuwe inkomstenstroom aan met Stripe,https://stripe.com/customers/ember,2026-07-31T23:32:11.387Z
bb522faf-259c-40d4-850f-e864512235bc,Embrace,global,,"[""billing""]",,"Learn how Embrace partnered with Stripe professional services to replace its billing system with Stripe Billing to streamline customer policy management, resulting in increased revenue and operational efficiencies.",https://stripe.com/customers/embrace,2026-07-31T23:32:11.387Z
3bf3f3e1-3d07-488e-afd1-f0539662e1c6,Emburse,global,,[],,"Om hun klanten geïntegreerd beheer van bedrijfskaarten en meer gedetailleerde controle over de uitgaven te bieden, is Emburse een samenwerking aangegaan met Stripe om een kaartuitgifteprogramma in meerdere regio’s op te zetten.",https://stripe.com/customers/emburse,2026-07-31T23:32:11.387Z
b0d37ac7-257a-4e63-be57-1673de9241e2,Emergent,global,AI,"[""billing"",""payments""]",190 countries,"The AI-powered vibe coding platform launched payments in two days with one engineer, then scaled globally across 190 countries with local payment methods, stablecoins, and Stripe Billing.",https://stripe.com/customers/emergent,2026-07-31T23:32:11.387Z
eb813e15-b80a-4030-b2a0-76283969e2d7,Endava brengt mensen samen dankzij technologie,global,AI,"[""identity"",""payments""]",,"We spraken met Andy Davies, Global Head of Payments bij Endava, over de toekomst van betalingen, de groeiende rol van AI in de sector en het belang van vertrouwen kweken tussen klanten zonder dat dit ten koste gaat van de gebruikerservaring.",https://stripe.com/customers/endava-andy-davies,2026-07-31T23:32:11.387Z
af46e668-fdd3-419d-b50c-be477a66c2cd,Casestudy ePages,global,,[],,ePages werkt samen met Stripe-experts om zijn betaalplatform te consolideren en opnieuw te lanceren,https://stripe.com/customers/epages,2026-07-31T23:32:11.387Z
ad6e13a8-cf5e-4a5e-bf27-9ded912d0dbf,Eucalyptus breidt zijn zorgplatform uit naar Europa,global,,[],,Van efficiënt beheer tot fraudedetectie en het oplossen van chargebacks tot snelle integratie van internationale accounts voor zijn vier merken: Eucalyptus kan vol vertrouwen opschalen in de wetenschap dat zijn zorgplatform door Stripe wordt ondersteund.,https://stripe.com/customers/eucalyptus,2026-07-31T23:32:11.387Z
4b055698-2d27-4b38-9af8-f5912c7b2adc,Casestudy Eventgroove,global,,[],,Eventgroove gebruikt Stripe om klanten te helpen klimaatvriendelijke evenementen en geldinzamelingsacties te organiseren,https://stripe.com/customers/eventgroove,2026-07-31T23:32:11.387Z
293a7bad-73d6-4f6f-b77a-6720084e8bd2,Eventsair,global,,"[""connect""]",,"Learn how EventsAir partnered with Stripe professional services to implement its new payment solution, EventsAir Pay, built on Stripe Connect, to expand its payment capabilities and improve event experiences for organizers and attendees.",https://stripe.com/customers/eventsair,2026-07-31T23:32:11.387Z
a5ed8975-ff04-4e3f-8ba3-f08497518720,Everlab,apac,,"[""billing"",""invoicing"",""payments"",""sigma""]",30%,Australia,https://stripe.com/customers/everlab,2026-07-31T23:32:11.387Z
31e19a26-f9c3-4907-85ca-aff589cd4d93,Eviden,global,AI,[],,"Lees hoe Eviden, een Frans techbedrijf dat is gespecialiseerd in AI, big data en cloudcomputing, Stripe gebruikt om een SaaS-platform te lanceren waarmee ondernemingen hun CO₂-emissies kunnen verminderen en duurzame producten kunnen ontwikkelen.",https://stripe.com/customers/eviden,2026-07-31T23:32:11.387Z
29a3317e-725d-4c4d-81e8-241f9dbf742e,Experienced Capital,global,,"[""capital""]",,Lees hoe Experienced Capital koos voor Stripe om de betaalinfrastructuur voor zijn portfolio met premium merken te verbeteren.,https://stripe.com/customers/experienced-capital,2026-07-31T23:32:11.387Z
19dc922e-917e-4e30-adaf-94d33750169b,Ez Charge,global,,[],,EZ-Charge werkt samen met Stripe en VEV om bestuurders van elektrische voertuigen een efficiënte en gemakkelijke laadervaring te bieden.,https://stripe.com/customers/ez-charge,2026-07-31T23:32:11.387Z
60dcf9d5-1d16-41d8-8224-db3322d4b103,Facile,global,,"[""checkout"",""payments""]",,Facile.it implementeerde Stripe Payments en de Optimized Checkout Suite van Stripe om de afrekenervaring te moderniseren en conversies te maximaliseren met minimale developerinspanningen.,https://stripe.com/customers/facile,2026-07-31T23:32:11.387Z
5f111807-04eb-434e-8d12-a9ec9e258d27,Fanatical behaalt autorisatiepercentages tot wel 98%,global,,[],98%,"Fanatical, gevestigd in Staffordshire, Verenigd Koninkrijk, bedient klanten over de hele wereld en heeft sinds de overstap naar Stripe autorisatiepercentages tot wel 98% behaald.",https://stripe.com/customers/fanatical,2026-07-31T23:32:11.387Z
a98ba900-19f1-48d5-ade4-5bedd234b89d,Casestudy FareHarbor,global,,"[""terminal""]",,FareHarbor-reisorganisaties stroomlijnen zakelijke activiteiten met contantloze betalingen via Tap to Pay op iPhone en Stripe Terminal,https://stripe.com/customers/fareharbor,2026-07-31T23:32:11.387Z
f5e7d717-8a04-4719-a01e-cd952494edf8,Favy,global,,"[""connect""]",,"Ontdek hoe favy 3.800 restaurants met elkaar verbond zonder een betalingsinfrastructuur op te bouwen. Door Stripe Connect te gebruiken, verliep de ontwikkeling tien keer zo snel en kon het team de middelen richten op de kerninnovatie van het product.",https://stripe.com/customers/favy,2026-07-31T23:32:11.387Z
4f74212d-23c1-40c7-b02e-6ce25b16beb9,Felix,global,,[],,"Félix wil stablecoins blijven gebruiken om de kosten laag, de transactiesnelheid hoog en de toegang breed te houden – en zo zelfs de moeilijkst bereikbare markten te kunnen bereiken.",https://stripe.com/customers/felix,2026-07-31T23:32:11.387Z
575aed4c-7199-44df-8047-254a44f4405d,Casestudy felyx,global,,[],,Stripe helpt felyx met de uitbreiding naar 10 steden en een besparing van ruim 2000 uur op development.,https://stripe.com/customers/felyx,2026-07-31T23:32:11.387Z
9bb05c44-a6c5-4e4f-beaa-b3ac214bc5ea,Female Invest,global,,[],,Dankzij Stripe krijgen de wereldwijde abonnees van Female Invest bij het afrekenen automatisch de valuta,https://stripe.com/customers/female-invest,2026-07-31T23:32:11.387Z
20e03635-e928-4128-bd5b-bf3e692fcd8f,Fender,global,,[],,Ontdek hoe Fender zonder gegevensverlies tienduizenden klanten migreerde naar een nieuw facturatieplatform.,https://stripe.com/customers/fender,2026-07-31T23:32:11.387Z
3dd4e75e-c9e7-4484-844d-be615251f49c,Fever,global,,"[""checkout"",""elements"",""payments""]",,"Fever identified Stripe as the trusted partner it needed. “We chose Stripe because we needed a strong global partner, not just a payment provider.”",https://stripe.com/customers/fever,2026-07-31T23:32:11.387Z
b83a6ccc-9db7-4c6b-85d5-a5a88614d3ee,Fico,global,,[],,Lees hoe de optimalisaties van Stripe hebben geleid tot een autorisatiepercentage dat consequent één procentpunt hoger is dan wat myFICO voorheen behaalde: een aanzienlijke verbetering in onvrijwillig klantverloop.,https://stripe.com/customers/fico,2026-07-31T23:32:11.387Z
962614cd-afea-4019-9156-0422a59ac50c,Fin AI,global,,[],,"Met de flexibele, facturatie naar gebruik-tools van Stripe kon Intercom snel de eerste versie van zijn resultaatgerichte model lanceren en beginnen met het verzamelen van feedback van gebruikers voor snelle aanpassingen.",https://stripe.com/customers/fin-ai,2026-07-31T23:32:11.387Z
da0575c0-d58d-405e-8828-a5e839cc452d,Findigs,global,fintech,"[""financial-connections""]",14%,"Sinds Findigs Financial Connections implementeerde, is het aantal personen dat het verificatieproces van hun bankgegevens afrondt gestegen met 14%, met meer dan 100.000 koppelingen met banken per maand als resultaat.",https://stripe.com/customers/findigs,2026-07-31T23:32:11.387Z
cb3b29ff-4261-4355-946a-b5935eff4fa8,Casestudy Flipdish,global,,[],"97,42%","Flipdish ziet acceptatiepercentage van 97,42% tijdens de wereldwijde uitbreiding, ondersteund door Stripe.",https://stripe.com/customers/flipdish,2026-07-31T23:32:11.387Z
738bdff1-b722-49b5-9ab4-7e7e4cafe70e,Fox Sports Mexico,global,,[],,FOX Sports lanceerde met Stripe in vier maanden tijd een nieuwe app met betalingen en facturatie die sportfans op een nieuwe manier toegang geeft tot de inhoud van FOX Sports.,https://stripe.com/customers/fox-sports-mexico,2026-07-31T23:32:11.387Z
4fa2cda4-f7f3-43cf-a67d-374b1edf368e,Casestudy FREE NOW,global,,[],,FREE NOW werkt samen met Stripe-experts voor de implementatie van zijn marktplaats,https://stripe.com/customers/free-now,2026-07-31T23:32:11.387Z
b9624106-aa81-4ff3-a89d-52f7417cf1eb,Freshbooks Shirley Hsu,global,AI,"[""payments""]",,"Als onderdeel van onze Payments Unscripted-gespreksserie sprak Hsu met ons over transactiesnelheid, risico",https://stripe.com/customers/freshbooks-shirley-hsu,2026-07-31T23:32:11.387Z
82b87d78-c1c8-44ff-8a32-22e7c4b8f6b9,Frichti,global,,"[""terminal""]",,Frichti biedt fysieke betalingen via Stripe Terminal aan bij 10 Cafet-verkooppunten in Frankrijk. Naar verwachting heeft het bedrijf tegen het einde van het jaar het aantal operationele systemen verdubbeld.,https://stripe.com/customers/frichti,2026-07-31T23:32:11.387Z
fa694116-d54e-4657-bb06-60cc471d553f,Casestudy professionele dienstverlening voor Frontdoor,global,,[],,Frontdoor verbetert autorisatie- en fraudepercentages met Stripe,https://stripe.com/customers/frontdoor-professional-services,2026-07-31T23:32:11.387Z
d5fcce79-a490-498c-9ec3-83681fc20aae,Casestudy Fundraise Up,global,,[],,Fundraise Up verdubbelt de opbrengsten uit online donaties met betaalmethoden op Stripe,https://stripe.com/customers/fundraiseup,2026-07-31T23:32:11.387Z
a2669d34-9c95-44a9-9c80-a8733ffc9905,Casestudy G Adventures,global,,[],,G Adventures lanceert samen met Constanci en Stripe een schaalbaar betaalplatform dat aan alle regels voldoet,https://stripe.com/customers/g-adventures,2026-07-31T23:32:11.387Z
2bf95729-709c-4cf4-839e-fdbb0dc44061,Gamma,apac,SaaS,"[""connect"",""payments""]",,The company partnered with Stripe in 2023 to build a subscription and payments system that allowed it to capitalize on its rapid global growth.,https://stripe.com/customers/gamma,2026-07-31T23:32:11.387Z
4edd2b5e-5705-4787-b613-0024544fbbf8,Gatwick,global,,"[""payments""]",,"Gatwick heeft Salesforce Payments, powered by Stripe geïmplementeerd om de betalingservaring voor klanten te verbeteren en efficiëntie te creëren voor zijn interne ontwikkelings- en financiële medewerkers.",https://stripe.com/customers/gatwick,2026-07-31T23:32:11.387Z
7ed248c0-1c81-4ee3-910b-36be94e3be0d,Casestudy Getaround,global,,"[""connect""]",,Getaround gebruikt Stripe Connect om sneller uit te breiden in Europa.,https://stripe.com/customers/getaround,2026-07-31T23:32:11.387Z
8556bf24-3a02-4ad1-b392-d963805c27fd,Givetap,global,,"[""terminal""]",,Met GiveTap en Stripe Terminal kunnen collectanten hun telefoon als kaartlezer gebruiken,https://stripe.com/customers/givetap,2026-07-31T23:32:11.387Z
c1f24b8b-3d22-4c37-bb8a-db73b8063c5b,Casestudy Glofox,global,SaaS,[],,Internationaal SaaS-platform zet de fitnessbranche op zijn kop met Stripe,https://stripe.com/customers/glofox,2026-07-31T23:32:11.387Z
dc34c972-8de6-4e12-9f47-1767ca9cb595,Casestudy GlossGenius,global,,[],$ 1 m,GlossGenius helpt beauty- en wellnessondernemers aan een omzet van U$ 1 miljard dankzij Stripe,https://stripe.com/customers/glossgenius,2026-07-31T23:32:11.387Z
4a03bd83-bf91-42ae-91c1-1561f58948d1,Casestudy Good Friday Appeal,apac,,"[""authorization-boost"",""billing"",""capital"",""checkout"",""climate"",""connect"",""data-pipeline"",""elements""]",,"Vertic helpt Good Friday Appeal om een recordbedrag aan donaties binnen te halen door de schaalbaarheid te verbeteren, de stack met oplossingen te vereenvoudigen en donateurs meer flexibiliteit te geven",https://stripe.com/customers/good-friday-appeal,2026-07-31T23:32:11.387Z
c2ff8728-a006-407b-ba72-ed8c46203ad7,Govtech Hongyi Li,apac,fintech,"[""authorization-boost"",""billing"",""checkout"",""climate"",""connect"",""data-pipeline"",""elements"",""financial-connections"",""identity"",""invoicing"",""issuing"",""link"",""payments"",""radar"",""revenue-recognition"",""sigma"",""terminal"",""treasury""]",,"Hongyi Li, director of Open Government Products, vertelt over het stimuleren van innovatie in GovTech-teams, het uitbreiden van technologie in de publieke sector en de samenwerking met Stripe.",https://stripe.com/customers/govtech-hongyi-li,2026-07-31T23:32:11.387Z
5f1244fc-a935-4c40-9a64-346c36df329c,Gradiumai,apac,,[],50%,"Gradium koos Stripe Billing, Payments, Invoicing en Tax ter ondersteuning van zijn snel veranderende behoeften op het gebied van facturatie en betalingen naarmate de start-up groeide.",https://stripe.com/customers/gradiumai,2026-07-31T23:32:11.387Z
ff5931ac-cc76-4733-983a-4b59b93760e1,Green Flag,global,,"[""billing""]",10%,Nu Green Flag gebruikmaakt van Billing voor terugkerende inkomsten is het aanmeldings- en betaalproces voor klanten versneld. Hierdoor is de gemiddelde duur van transactiegesprekken met klanten met meer dan 10% gedaald.,https://stripe.com/customers/green-flag,2026-07-31T23:32:11.387Z
11085d6c-84fa-4783-a2d1-082ec84e100e,Casestudy GroundScope,global,,[],50%,GroundScope verlaagt compliancekosten met 50% dankzij Stripe,https://stripe.com/customers/groundscope,2026-07-31T23:32:11.387Z
23ed199f-2b8d-4044-8315-d414fe73ce82,Casestudy GroupGreeting,global,,"[""checkout""]",,Conversie van GroupGreeting stijgt 8% met Stripe Checkout.,https://stripe.com/customers/groupgreeting,2026-07-31T23:32:11.387Z
df197532-699b-495a-b791-12a8eabc2e36,Grubhub Spotlight,global,,[],,"De integratie van Cash App Pay vormt een aanvulling op het Campus Dining-programma van Grubhub, dat momenteel meer dan 4 miljoen studenten en docenten bedient op meer dan 350 hogeronderwijscampussen in het hele land.",https://stripe.com/customers/grubhub-spotlight,2026-07-31T23:32:11.387Z
442f2030-25d8-4beb-acbb-979f1ebf026d,Guidewire,global,,[],,"By integrating Stripe into Guidewire BillingCenter and ClaimCenter and using PwC’s implementation expertise, insurers can enhance premium collection and payout.",https://stripe.com/customers/guidewire,2026-07-31T23:32:11.387Z
15e489d3-e666-432b-831d-734feb6d9568,Guruhotel,americas,travel,[],,"Met Stripe als ondersteuning voor het grootste deel van de betalingsverwerking van zijn netwerk, heeft GuruHotel zijn hospitality managementnetwerk uitgebreid tot meer dan 500 hotels in Mexico, de VS en het Caribisch gebied.",https://stripe.com/customers/guruhotel,2026-07-31T23:32:11.387Z
992e3596-8f57-4240-9b68-414752b03001,Halara,global,,[],,"Ontdek hoe het athleisure-merk de uitrol van betaalmethoden verkortte tot 2-3 dagen en Stripe in slechts 2 weken integreerde. Halara gebruikte koop nu, betaal later om de gemiddelde bestelwaarde te verhogen tijdens de uitbreiding naar 7 nieuwe markten.",https://stripe.com/customers/halara,2026-07-31T23:32:11.387Z
7b87e125-baa5-431d-af20-cab6f35a283f,Handshake,global,AI,[],,"Door het registratieproces te vereenvoudigen en geautomatiseerde verificatie van bankrekeningen met Global Payouts te introduceren, verbeterde Handshake AI de registratieresultaten van ontvangers.",https://stripe.com/customers/handshake,2026-07-31T23:32:11.387Z
794e12c7-7039-4ef1-b30d-08b9028aba60,Handyhand,global,,"[""connect""]",,"Door het platform te integreren met Stripe via Connect, kan Handyhand nu binnen enkele minuten in plaats van meerdere dagen nieuwe dienstverleners toevoegen.",https://stripe.com/customers/handyhand,2026-07-31T23:32:11.387Z
6cb9a435-0a66-489e-805e-7891ada9974a,Hapana,global,,[],,Het wereldwijde sportschoolbeheerplatform Hapana verwerkt jaarlijks 300 miljoen AUD aan betalingen met Stripe,https://stripe.com/customers/hapana,2026-07-31T23:32:11.387Z
8203b0a7-5f0a-4f6a-9301-3bc81d856767,Happy Cog And Mindbody,global,,[],,"Mindbody is een samenwerking aangegaan met Happy Cog om het proces van de distributie van fysieke kaartlezers naar sportscholen, studio’s en verkopers te stroomlijnen.",https://stripe.com/customers/happy-cog-and-mindbody,2026-07-31T23:32:11.387Z
1516d8f5-6224-44d6-85f8-0d9a1e27fcad,Heidi realiseert 15x groei op jaarbasis met Stripe,global,,[],97%; 15x,"Heidi realiseert een groei van 15x ten opzichte van vorig jaar dankzij de betaalinfrastructuur van Stripe, breidt uit naar meer dan 116 landen met een succespercentage van meer dan 97% en lanceert in slechts een halve dag op nieuwe markten.",https://stripe.com/customers/heidi,2026-07-31T23:32:11.387Z
8e67cfaf-8a42-45d9-afda-c2a2e1afd45f,Hero Health,global,healthcare,"[""invoicing""]",,"In 2024 ontwikkelde Hero Health met Stripe Invoicing een geavanceerd product voor facturatie en het innen van betalingen, waarmee patiënten eenvoudiger hun rekeningen kunnen betalen.",https://stripe.com/customers/hero-health,2026-07-31T23:32:11.387Z
16e57963-a05d-4fc8-b2ca-cfe0947eb181,Hertz start met unified commerce dankzij Stripe,global,,[],,"Door zijn verouderde betalingstechnologie te vervangen door Stripe, kreeg Hertz het moderne, betrouwbare en flexibele systeem dat het nodig had om miljoenen transacties per jaar over de hele wereld te ondersteunen.",https://stripe.com/customers/hertz,2026-07-31T23:32:11.387Z
36016f3d-c53f-440f-bb0c-860cd190284b,Hex,global,,"[""billing""]",,Hex koos bij de lancering in 2021 voor Stripe Billing voor zijn abonnementen op basis van seats. In 2024 was het bedrijf een van de eerste Stripe-klanten die ging werken met de nieuwe functie voor facturatie naar gebruik van Billing.,https://stripe.com/customers/hex,2026-07-31T23:32:11.387Z
98caf0f3-9708-4168-bde3-751712c2909b,Heycentric,global,,[],,"Door de logge, verouderde systemen te vervangen waar ze eerder mee werkten, stelt HeyCentric overheidsinstanties in staat betaalprocessen te stroomlijnen en allerlei betaalmethoden aan te bieden die aansluiten op de behoeften van de hedendaagse burger.",https://stripe.com/customers/heycentric,2026-07-31T23:32:11.387Z
636fe479-7756-4b11-a67a-b216cb88a4a9,Heygen,global,,[],,"HeyGen werkte samen met de zakelijke dienstverlening van Stripe en kon zo de Stripe-implementatie van het bedrijf optimaliseren, de fraudepreventie verbeteren en de conversie verhogen.",https://stripe.com/customers/heygen,2026-07-31T23:32:11.387Z
f5944c12-6c37-469a-ae84-ac46b0df91eb,Higgsfield,global,AI,"[""billing"",""checkout"",""payments""]",,"Higgsfield integrated Stripe into its platform in just three days with a single backend engineer, allowing the company to launch its product on a two-week timeline.",https://stripe.com/customers/higgsfield,2026-07-31T23:32:11.387Z
93d46030-2d51-46a7-a581-46bf18159df2,Hitpaw,global,fintech,[],$ 200.000; 18%,"Met Stripe-betalingen groeide de omzet van HitPaw 1,8x. Ontdek in deze fintech-casestudy hoe ze de autorisatiepercentages met 18% verhoogden, chargebacks met 45% verminderden en $ 200.000 aan omzet terugwonnen dankzij slimme betalingsoptimalisaties.",https://stripe.com/customers/hitpaw,2026-07-31T23:32:11.387Z
1e49bcde-3663-4290-8333-472b3b4fa90e,Hitpay,global,,[],,"Door met Stripe samen te werken om betaalopties via diverse kanalen aan te bieden in plaats van alleen fysieke betalingen, kon HitPay in één jaar tijd een 8 keer zo groot volume verwerken.",https://stripe.com/customers/hitpay,2026-07-31T23:32:11.387Z
08c01f80-1965-4061-95bb-105c032fd5a7,Hoalen,global,,[],,Hoalen koos voor Stripe om hun online en in-store betalingen te combineren in één soepele infrastructuur.,https://stripe.com/customers/hoalen,2026-07-31T23:32:11.387Z
1e4e77c6-86b4-4e50-90a9-bcb401f5e52e,"HoneyBook verwerkt 8,4 miljard dollar aan betalingen",global,,"[""connect""]",,"Sinds 2012 heeft HoneyBook Stripe Connect gebruikt om meer dan 100.000 kleine bedrijven te helpen bij het versturen van facturen, het innen van betalingen en het overmaken van geld naar hun bankrekeningen.",https://stripe.com/customers/honeybook,2026-07-31T23:32:11.387Z
9d5d0f8d-01d8-43fd-9b1b-7f211788f096,Casestudy Housecall Pro,global,SaaS,[],,Housecall Pro gebruikt de volledige productsuite van Stripe om het beste van SaaS en fintech in één platform aan te bieden,https://stripe.com/customers/housecall-pro,2026-07-31T23:32:11.387Z
45fd264b-0902-4342-954c-5bf1487d0a32,Houzer,global,,[],,Houzer lanceert in acht weken een e-commercesite met BigCommerce en Stripe,https://stripe.com/customers/houzer,2026-07-31T23:32:11.387Z
e4f4f327-00ff-4b92-831c-83061a13aaf6,Hubspot,global,,"[""checkout""]",,HubSpot heeft Commerce Hub ontwikkeld in partnerschap met Stripe en heeft zijn betaalproces in 2023 verder verbeterd door de Optimized Checkout Suite van Stripe te implementeren.,https://stripe.com/customers/hubspot,2026-07-31T23:32:11.387Z
